kind,dtype,name,m_or_expected_m,n,k,groups,mode,time_us,tflops,gbps,diff,status
dense,fp8,o_proj,4,7168,2048,1,swap_off,5.600,21.0,2653.6,0.000708,ok
dense,fp8,o_proj,8,7168,2048,1,swap_on,4.830,48.6,3090.3,0.000711,ok
dense,fp8,o_proj,8,7168,2048,1,swap_off,5.385,43.6,2771.8,0.000711,ok
dense,fp8,o_proj,16,7168,2048,1,swap_on,4.846,96.9,3107.5,0.000713,ok
dense,fp8,o_proj,16,7168,2048,1,swap_off,5.182,90.7,2905.7,0.000713,ok
dense,fp8,o_proj,64,7168,2048,1,swap_on,5.280,355.9,3000.8,0.000712,ok
dense,fp8,o_proj,64,7168,2048,1,swap_off,4.578,410.5,3461.0,0.000712,ok
dense,fp8,o_proj,128,7168,2048,1,swap_on,5.727,656.2,2949.9,0.000713,ok
dense,fp8,o_proj,128,7168,2048,1,swap_off,4.991,753.0,3384.9,0.000713,ok
dense,fp8,indexer_wq_b,1,8192,1536,1,swap_on,4.416,5.7,2875.7,0.000721,ok
dense,fp8,indexer_wq_b,1,8192,1536,1,swap_off,4.960,5.1,2560.3,0.000721,ok
dense,fp8,indexer_wq_b,4,8192,1536,1,swap_on,4.512,22.3,2826.5,0.000715,ok
dense,fp8,indexer_wq_b,4,8192,1536,1,swap_off,4.992,20.2,2554.7,0.000715,ok
dense,fp8,indexer_wq_b,8,8192,1536,1,swap_on,4.433,45.4,2893.3,0.000712,ok
dense,fp8,indexer_wq_b,8,8192,1536,1,swap_off,4.735,42.5,2708.5,0.000712,ok
dense,fp8,indexer_wq_b,16,8192,1536,1,swap_on,4.416,91.2,2936.6,0.000713,ok
dense,fp8,indexer_wq_b,16,8192,1536,1,swap_off,4.544,88.6,2853.9,0.000713,ok
dense,fp8,indexer_wq_b,64,8192,1536,1,swap_on,4.800,335.5,2881.0,0.000709,ok
dense,fp8,indexer_wq_b,64,8192,1536,1,swap_off,4.130,390.0,3348.4,0.000709,ok
dense,fp8,indexer_wq_b,128,8192,1536,1,swap_on,5.182,621.6,2890.1,0.000710,ok
dense,fp8,indexer_wq_b,128,8192,1536,1,swap_off,4.479,719.2,3343.7,0.000710,ok
dense,fp8,indexer_wk_wproj,1,192,7168,1,swap_on,7.902,0.3,176.5,0.000817,ok
dense,fp8,indexer_wk_wproj,1,192,7168,1,swap_off,7.712,0.4,180.8,0.000817,ok
dense,fp8,indexer_wk_wproj,4,192,7168,1,swap_on,7.905,1.4,179.3,0.000704,ok
dense,fp8,indexer_wk_wproj,4,192,7168,1,swap_off,7.712,1.4,183.8,0.000704,ok
dense,fp8,indexer_wk_wproj,8,192,7168,1,swap_on,7.905,2.8,183.2,0.000690,ok
dense,fp8,indexer_wk_wproj,8,192,7168,1,swap_off,7.710,2.9,187.8,0.000690,ok
dense,fp8,indexer_wk_wproj,16,192,7168,1,swap_on,7.871,5.6,191.7,0.000709,ok
dense,fp8,indexer_wk_wproj,16,192,7168,1,swap_off,7.728,5.7,195.2,0.000709,ok
dense,fp8,indexer_wk_wproj,64,192,7168,1,swap_on,7.934,22.2,236.2,0.000707,ok
dense,fp8,indexer_wk_wproj,64,192,7168,1,swap_off,7.584,23.2,247.1,0.000707,ok
dense,fp8,indexer_wk_wproj,128,192,7168,1,swap_on,7.968,44.2,296.3,0.000709,ok
dense,fp8,indexer_wk_wproj,128,192,7168,1,swap_off,7.717,45.7,305.9,0.000709,ok
dense,fp8,dense_mlp_gate_up,1,4608,7168,1,swap_on,8.065,8.2,4129.5,0.000697,ok
dense,fp8,dense_mlp_gate_up,1,4608,7168,1,swap_off,10.368,6.4,3212.1,0.000697,ok
dense,fp8,dense_mlp_gate_up,4,4608,7168,1,swap_on,8.067,32.8,4134.9,0.000715,ok
dense,fp8,dense_mlp_gate_up,4,4608,7168,1,swap_off,10.492,25.2,3179.0,0.000715,ok
dense,fp8,dense_mlp_gate_up,8,4608,7168,1,swap_on,8.061,65.6,4145.9,0.000716,ok
dense,fp8,dense_mlp_gate_up,8,4608,7168,1,swap_off,9.210,57.4,3628.6,0.000716,ok
dense,fp8,dense_mlp_gate_up,16,4608,7168,1,swap_on,8.092,130.6,4146.0,0.000705,ok
dense,fp8,dense_mlp_gate_up,16,4608,7168,1,swap_off,8.476,124.7,3958.4,0.000705,ok
dense,fp8,dense_mlp_gate_up,64,4608,7168,1,swap_on,9.219,458.6,3725.0,0.000709,ok
dense,fp8,dense_mlp_gate_up,64,4608,7168,1,swap_off,8.285,510.3,4144.9,0.000709,ok
dense,fp8,dense_mlp_gate_up,128,4608,7168,1,swap_on,9.691,872.5,3652.1,0.000713,ok
dense,fp8,dense_mlp_gate_up,128,4608,7168,1,swap_off,9.473,892.6,3735.9,0.000713,ok
dense,fp8,dense_mlp_down,1,7168,2304,1,swap_on,5.140,6.4,3244.2,0.000682,ok
dense,fp8,dense_mlp_down,1,7168,2304,1,swap_off,6.272,5.3,2658.7,0.000682,ok
dense,fp8,dense_mlp_down,4,7168,2304,1,swap_on,5.046,26.2,3314.5,0.000699,ok
dense,fp8,dense_mlp_down,4,7168,2304,1,swap_off,6.272,21.1,2666.6,0.000699,ok
dense,fp8,dense_mlp_down,8,7168,2304,1,swap_on,5.074,52.1,3309.7,0.000706,ok
dense,fp8,dense_mlp_down,8,7168,2304,1,swap_off,5.632,46.9,2981.5,0.000706,ok
dense,fp8,dense_mlp_down,16,7168,2304,1,swap_on,5.022,105.2,3370.2,0.000713,ok
dense,fp8,dense_mlp_down,16,7168,2304,1,swap_off,5.405,97.8,3131.4,0.000713,ok
dense,fp8,dense_mlp_down,64,7168,2304,1,swap_on,5.504,384.1,3220.3,0.000714,ok
dense,fp8,dense_mlp_down,64,7168,2304,1,swap_off,4.834,437.3,3666.7,0.000714,ok
dense,fp8,dense_mlp_down,128,7168,2304,1,swap_on,6.015,702.9,3124.0,0.000713,ok
dense,fp8,dense_mlp_down,128,7168,2304,1,swap_off,5.310,796.2,3538.8,0.000713,ok
dense,fp8,shared_expert_gate_up,1,4096,7168,1,swap_on,8.061,7.3,3672.4,0.000708,ok
dense,fp8,shared_expert_gate_up,1,4096,7168,1,swap_off,10.832,5.4,2733.2,0.000708,ok
dense,fp8,shared_expert_gate_up,4,4096,7168,1,swap_on,8.033,29.2,3691.2,0.000718,ok
dense,fp8,shared_expert_gate_up,4,4096,7168,1,swap_off,10.175,23.1,2914.1,0.000718,ok
dense,fp8,shared_expert_gate_up,8,4096,7168,1,swap_on,8.058,58.3,3687.4,0.000717,ok
dense,fp8,shared_expert_gate_up,8,4096,7168,1,swap_off,9.215,51.0,3224.4,0.000717,ok
dense,fp8,shared_expert_gate_up,16,4096,7168,1,swap_on,8.098,116.0,3684.2,0.000705,ok
dense,fp8,shared_expert_gate_up,16,4096,7168,1,swap_off,9.234,101.7,3230.9,0.000705,ok
dense,fp8,shared_expert_gate_up,64,4096,7168,1,swap_on,8.662,433.8,3529.7,0.000710,ok
dense,fp8,shared_expert_gate_up,64,4096,7168,1,swap_off,8.163,460.4,3745.7,0.000710,ok
dense,fp8,shared_expert_gate_up,128,4096,7168,1,swap_on,8.925,842.2,3536.4,0.000712,ok
dense,fp8,shared_expert_gate_up,128,4096,7168,1,swap_off,9.087,827.1,3473.4,0.000712,ok
dense,fp8,kv_b_proj,1,4096,512,1,swap_on,3.423,1.2,620.0,0.000746,ok
dense,fp8,kv_b_proj,1,4096,512,1,swap_off,3.264,1.3,650.2,0.000746,ok
dense,fp8,kv_b_proj,4,4096,512,1,swap_on,3.423,4.9,627.6,0.000736,ok
dense,fp8,kv_b_proj,4,4096,512,1,swap_off,3.295,5.1,652.0,0.000736,ok
dense,fp8,kv_b_proj,8,4096,512,1,swap_on,3.426,9.8,637.2,0.000725,ok
dense,fp8,kv_b_proj,8,4096,512,1,swap_off,3.264,10.3,668.9,0.000725,ok
dense,fp8,kv_b_proj,16,4096,512,1,swap_on,3.426,19.6,657.6,0.000714,ok
dense,fp8,kv_b_proj,16,4096,512,1,swap_off,3.265,20.6,690.0,0.000714,ok
dense,fp8,kv_b_proj,64,4096,512,1,swap_on,3.583,74.9,745.4,0.000714,ok
dense,fp8,kv_b_proj,64,4096,512,1,swap_off,3.136,85.6,851.7,0.000714,ok
dense,fp8,kv_b_proj,128,4096,512,1,swap_on,3.712,144.6,869.7,0.000713,ok
dense,fp8,kv_b_proj,128,4096,512,1,swap_off,3.200,167.8,1008.8,0.000713,ok
dense,fp8,lm_head,1,16160,7168,1,swap_on,20.177,11.5,5787.7,0.000720,ok
dense,fp8,lm_head,1,16160,7168,1,swap_off,21.986,10.5,5311.4,0.000720,ok
dense,fp8,lm_head,4,16160,7168,1,swap_on,20.278,45.7,5764.8,0.000722,ok
dense,fp8,lm_head,4,16160,7168,1,swap_off,21.804,42.5,5361.2,0.000722,ok
dense,fp8,lm_head,8,16160,7168,1,swap_on,20.526,90.3,5703.0,0.000719,ok
dense,fp8,lm_head,8,16160,7168,1,swap_off,21.115,87.8,5543.6,0.000719,ok
dense,fp8,lm_head,16,16160,7168,1,swap_on,20.737,178.7,5660.1,0.000711,ok
dense,fp8,lm_head,16,16160,7168,1,swap_off,21.468,172.7,5467.3,0.000711,ok
dense,fp8,lm_head,64,16160,7168,1,swap_on,21.628,685.6,5514.8,0.000713,ok
dense,fp8,lm_head,64,16160,7168,1,swap_off,22.081,671.5,5401.6,0.000713,ok
dense,fp8,lm_head,128,16160,7168,1,swap_on,23.816,1245.1,5114.3,0.000713,ok
dense,fp8,lm_head,128,16160,7168,1,swap_off,23.849,1243.4,5107.2,0.000713,ok
dense,fp8,mtp_eh_proj,1,7168,14336,1,swap_on,17.473,11.8,5928.7,0.000721,ok
dense,fp8,mtp_eh_proj,1,7168,14336,1,swap_off,23.746,8.7,4362.5,0.000721,ok
dense,fp8,mtp_eh_proj,4,7168,14336,1,swap_on,17.471,47.1,5934.3,0.000723,ok
dense,fp8,mtp_eh_proj,4,7168,14336,1,swap_off,23.616,34.8,4390.1,0.000723,ok
dense,fp8,mtp_eh_proj,8,7168,14336,1,swap_on,18.655,88.1,5563.8,0.000713,ok
dense,fp8,mtp_eh_proj,8,7168,14336,1,swap_off,21.261,77.3,4882.0,0.000713,ok
dense,fp8,mtp_eh_proj,16,7168,14336,1,swap_on,18.530,177.5,5613.7,0.000716,ok
dense,fp8,mtp_eh_proj,16,7168,14336,1,swap_off,18.468,178.1,5632.7,0.000716,ok
dense,fp8,mtp_eh_proj,64,7168,14336,1,swap_on,22.394,587.4,4706.9,0.000712,ok
dense,fp8,mtp_eh_proj,64,7168,14336,1,swap_off,19.066,689.9,5528.5,0.000712,ok
dense,fp8,mtp_eh_proj,128,7168,14336,1,swap_on,23.718,1109.1,4521.8,0.000714,ok
dense,fp8,mtp_eh_proj,128,7168,14336,1,swap_off,24.569,1070.7,4365.2,0.000714,ok
dense,fp8,q_b_proj_tp1,1,24576,1536,1,swap_on,6.272,12.0,6073.7,0.000715,ok
dense,fp8,q_b_proj_tp1,1,24576,1536,1,swap_off,7.456,10.1,5109.2,0.000715,ok
dense,fp8,q_b_proj_tp1,8,24576,1536,1,swap_on,6.256,96.5,6145.5,0.000713,ok
dense,fp8,q_b_proj_tp1,8,24576,1536,1,swap_off,6.976,86.6,5511.6,0.000713,ok
dense,fp8,q_b_proj_tp1,64,24576,1536,1,swap_on,6.976,692.6,5918.6,0.000712,ok
dense,fp8,q_b_proj_tp1,64,24576,1536,1,swap_off,6.234,775.1,6623.1,0.000712,ok
dense,fp8,kv_b_proj_tp1,1,32768,512,1,swap_on,4.383,7.7,3872.8,0.000725,ok
dense,fp8,kv_b_proj_tp1,1,32768,512,1,swap_off,4.929,6.8,3443.8,0.000725,ok
dense,fp8,kv_b_proj_tp1,8,32768,512,1,swap_on,4.415,60.8,3949.4,0.000723,ok
dense,fp8,kv_b_proj_tp1,8,32768,512,1,swap_off,4.959,54.1,3516.2,0.000723,ok
dense,fp8,kv_b_proj_tp1,64,32768,512,1,swap_on,4.959,433.0,4262.1,0.000717,ok
dense,fp8,kv_b_proj_tp1,64,32768,512,1,swap_off,4.991,430.3,4234.7,0.000717,ok
dense,fp8,o_proj_tp1,1,7168,16384,1,swap_on,23.952,9.8,4942.8,0.000705,ok
dense,fp8,o_proj_tp1,1,7168,16384,1,swap_off,27.701,8.5,4273.8,0.000705,ok
dense,fp8,o_proj_tp1,8,7168,16384,1,swap_on,23.678,79.4,5009.1,0.000704,ok
dense,fp8,o_proj_tp1,8,7168,16384,1,swap_off,22.720,82.7,5220.4,0.000704,ok
dense,fp8,o_proj_tp1,64,7168,16384,1,swap_on,26.067,576.7,4616.2,0.000711,ok
dense,fp8,o_proj_tp1,64,7168,16384,1,swap_off,24.064,624.7,5000.6,0.000711,ok
